,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
6163,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CC27,176,54
6164,2025-04,WEEKDAY,7,TRAIN,CC8,20249,25407
6165,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,EW12/DT14,34803,17959
6166,2025-04,WEEKDAY,7,TRAIN,CC17/TE9,24125,23623
6167,2025-04,WEEKDAY,17,TRAIN,NS8,31359,34293
6168,2025-04,WEEKDAY,13,TRAIN,TE3,11185,9687
6169,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,NS12,10388,4522
6170,2025-04,WEEKDAY,11,TRAIN,CC20,4782,3100
6171,2025-04,WEEKDAY,21,TRAIN,EW6,5422,17251
6172,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,CC11,5409,3391
6173,2025-04,WEEKDAY,7,TRAIN,NS23,9443,24913
6174,2025-04,WEEKDAY,14,TRAIN,NS13,39409,45092
6175,2025-04,WEEKDAY,17,TRAIN,NS23,59891,48453
6176,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,SW2,3503,2999
6177,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NE7/DT12,3389,2667
6178,2025-04,WEEKDAY,19,TRAIN,DT31,8175,26102
6179,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CC8,3482,2767
6180,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,TE3,4060,2654
6181,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE26,37,303
6182,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,6754,13381
6183,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,CC17/TE9,3012,2117
6184,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS17/CC15,1910,5172
6185,2025-04,WEEKDAY,23,TRAIN,BP9,47,304
6186,2025-04,WEEKDAY,20,TRAIN,EW19,9171,24416
6187,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,EW28,14569,13899
6188,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,DT2,1303,569
6189,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CE1/DT16,4634,13698
6190,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,4292,10974
6191,2025-04,WEEKDAY,6,TRAIN,DT5,14724,4897
6192,2025-04,WEEKDAY,8,TRAIN,EW27,97407,79516
6193,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,CC2,1462,1283
6194,2025-04,WEEKDAY,8,TRAIN,SW8,4190,2616
6195,2025-04,WEEKDAY,18,TRAIN,NS25/EW13,133991,99077
6196,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,CC23,2484,1221
6197,2025-04,WEEKDAY,19,TRAIN,NE11,21091,31627
6198,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW21/CC22,7880,8360
6199,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,DT23,1043,975
6200,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,EW26,19070,6377
6201,2025-04,WEEKDAY,9,TRAIN,TE5,8332,3424
6202,2025-04,WEEKDAY,20,TRAIN,NS3,10989,32656
6203,2025-04,WEEKDAY,15,TRAIN,BP5,2342,1996
6204,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,NE7/DT12,11191,25591
6205,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT3,1984,2116
6206,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,BP8,834,799
6207,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,DT4,1360,392
6208,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,923,4648
6209,2025-04,WEEKDAY,22,TRAIN,DT30,1767,11057
6210,2025-04,WEEKDAY,16,TRAIN,EW1,28208,34477
6211,2025-04,WEEKDAY,16,TRAIN,NS20,63029,31090
6212,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,NE1/CC29,29169,4890
6213,2025-04,WEEKDAY,18,TRAIN,NE9,64993,53225
6214,2025-04,WEEKDAY,0,TRAIN,NS10,775,7347
6215,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,PE6,3655,3846
6216,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT27,2045,4296
6217,2025-04,WEEKDAY,15,TRAIN,DT4,1388,2439
6218,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,PW5,2208,884
6219,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW28,9644,14628
6220,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NE10,9246,5919
6221,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,DT30,4513,1779
6222,2025-04,WEEKDAY,10,TRAIN,DT34,4949,4678
6223,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,TE18,28,2
6224,2025-04,WEEKDAY,18,TRAIN,CC25,26748,13458
6225,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW12/DT14,43266,36784
6226,2025-04,WEEKDAY,23,TRAIN,SW5,689,3534
6227,2025-04,WEEKDAY,15,TRAIN,SW3,1922,2527
6228,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS10,1856,10543
6229,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,CC5,2825,2927
6230,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NS27/CE2/TE20,1676,2559
6231,2025-04,WEEKDAY,8,TRAIN,NS24/NE6/CC1,26992,55856
6232,2025-04,WEEKDAY,5,TRAIN,EW12/DT14,6176,1028
6233,2025-04,WEEKDAY,16,TRAIN,SE2,3906,7626
6234,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,DT13,128,295
6235,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,CG2,13137,14884
6236,2025-04,WEEKDAY,11,TRAIN,PE6,8272,5689
6237,2025-04,WEEKDAY,23,TRAIN,DT27,1365,3758
6238,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW27,19168,12863
6239,2025-04,WEEKDAY,16,TRAIN,CG2,32188,19160
6240,2025-04,WEEKDAY,9,TRAIN,EW12/DT14,26441,107406
6241,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NE10,7464,5372
6242,2025-04,WEEKDAY,17,TRAIN,NE9,51039,32895
6243,2025-04,WEEKDAY,17,TRAIN,TE24,5126,4981
6244,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,BP5,1207,1157
6245,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,DT17,2389,2239
6246,2025-04,WEEKDAY,11,TRAIN,TE29,2990,1358
6247,2025-04,WEEKDAY,21,TRAIN,DT4,456,3008
6248,2025-04,WEEKDAY,11,TRAIN,EW30,2118,1160
6249,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,DT31,3662,3656
6250,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS25/EW13,20849,41719
6251,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,DT30,3910,3135
6252,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NS2,10170,7228
6253,2025-04,WEEKDAY,19,TRAIN,DT5,18788,35711
6254,2025-04,WEEKDAY,9,TRAIN,NE10,25435,19434
6255,2025-04,WEEKDAY,5,TRAIN,EW25,8340,355
6256,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,TE26,8373,7919
6257,2025-04,WEEKDAY,19,TRAIN,DT27,15719,16241
6258,2025-04,WEEKDAY,10,TRAIN,TE22,954,4997
6259,2025-04,WEEKDAY,18,TRAIN,NE10,42464,40649
6260,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,TE3,2276,2226
6261,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,CC26,109,27
6262,2025-04,WEEKDAY,12,TRAIN,BP8,1561,1590
6263,2025-04,WEEKDAY,21,TRAIN,EW23,38736,45337
6264,2025-04,WEEKDAY,11,TRAIN,CC16,6970,3661
6265,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,SW2,1467,1734
6266,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,NS4/BP1,18103,18792
6267,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,NS20,18063,14007
6268,2025-04,WEEKDAY,12,TRAIN,NS25/EW13,39911,73304
6269,2025-04,WEEKDAY,7,TRAIN,EW33,17193,15429
6270,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,CC25,1687,2446
6271,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,DT22,155,1
6272,2025-04,WEEKDAY,16,TRAIN,SW7,2444,3274
6273,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,DT23,1747,1586
6274,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,NE8,226,24
6275,2025-04,WEEKDAY,17,TRAIN,CC19/DT9,13015,9902
6276,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,PW7,1667,1751
6277,2025-04,WEEKDAY,23,TRAIN,CE1/DT16,45403,5890
6278,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,PE5,2630,2698
6279,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,NS25/EW13,3574,23497
6280,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,DT33,6482,6465
6281,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,SW4,42,197
6282,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,SW8,1113,989
6283,2025-04,WEEKDAY,15,TRAIN,PW6,1632,2082
6284,2025-04,WEEKDAY,12,TRAIN,CC2,6575,9588
6285,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT17,545,1803
6286,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,EW5,7234,3012
6287,2025-04,WEEKDAY,7,TRAIN,BP7,4574,3191
6288,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,EW11,6875,7409
6289,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,BP9,1022,1142
6290,2025-04,WEEKDAY,14,TRAIN,NE7/DT12,26079,29032
6291,2025-04,WEEKDAY,17,TRAIN,TE18,20614,10982
6292,2025-04,WEEKDAY,20,TRAIN,PE4,995,2813
6293,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT25,796,2195
6294,2025-04,WEEKDAY,0,TRAIN,EW31,1,167
6295,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,BP3,2222,1895
6296,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,BP7,522,526
6297,2025-04,WEEKDAY,20,TRAIN,CC27,9612,1040
6298,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,EW19,6857,7501
6299,2025-04,WEEKDAY,10,TRAIN,CC27,1574,10087
6300,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,CC12,2491,2971
6301,2025-04,WEEKDAY,14,TRAIN,NS23,32195,36181
6302,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NS15,5855,7397
6303,2025-04,WEEKDAY,7,TRAIN,CC3,1148,7715
6304,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,SE5,369,1497
6305,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,DT2,1567,479
6306,2025-04,WEEKDAY,23,TRAIN,NE14,2218,17750
6307,2025-04,WEEKDAY,22,TRAIN,EW3,5921,17566
6308,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,TE12,336,202
6309,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NE9,8754,4735
6310,2025-04,WEEKDAY,16,TRAIN,CC10/DT26,16344,14883
6311,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,TE7,215,981
6312,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CC14,2891,1837
6313,2025-04,WEEKDAY,8,TRAIN,SW1,5327,7523
6314,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,TE13,810,2147
6315,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NS25/EW13,32896,36915
6316,2025-04,WEEKDAY,8,TRAIN,DT23,7528,22957
6317,2025-04,WEEKDAY,23,TRAIN,DT20,3882,1853
6318,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NE13,5774,9961
6319,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,CC3,5897,705
6320,2025-04,WEEKDAY,19,TRAIN,PE4,1662,4015
6321,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,NE15,11707,10668
6322,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,DT23,1005,1728
6323,2025-04,WEEKDAY,16,TRAIN,NS19,36671,42882
6324,2025-04,WEEKDAY,16,TRAIN,NS9/TE2,49812,80002
6325,2025-04,WEEKDAY,20,TRAIN,NE12/CC13,55921,80681
6326,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,NE9,10063,7352
6327,2025-04,WEEKDAY,7,TRAIN,DT5,35603,16273
6328,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NS13,23856,24068
6329,2025-04,WEEKDAY,17,TRAIN,BP2,3506,5162
6330,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NE12/CC13,27444,17788
6331,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,BP8,5,16
6332,2025-04,WEEKDAY,12,TRAIN,SW1,4175,5263
6333,2025-04,WEEKDAY,10,TRAIN,SW5,7234,4764
6334,2025-04,WEEKDAY,11,TRAIN,DT17,27996,15603
6335,2025-04,WEEKDAY,19,TRAIN,NS8,21366,42869
6336,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NE8,8309,6566
6337,2025-04,WEEKDAY,8,TRAIN,CC14,22036,33867
6338,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NE14,7488,1976
6339,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,EW10,7699,9111
6340,2025-04,WEEKDAY,20,TRAIN,SW3,821,3507
6341,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,PE4,590,221
6342,2025-04,WEEKDAY,13,TRAIN,PW4,4382,5115
6343,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NE15,10124,10489
6344,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,BP10,1935,1123
6345,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NE9,71,324
6346,2025-04,WEEKDAY,13,TRAIN,CC24,22646,30102
6347,2025-04,WEEKDAY,11,TRAIN,DT31,7423,5009
6348,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,CC12,3202,2810
6349,2025-04,WEEKDAY,6,TRAIN,PW5,7986,2142
6350,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS18,3664,1029
6351,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,CG2,6579,10322
6352,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,TE29,177,610
6353,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,CC14,2675,2957
6354,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,CC7,2681,3438
6355,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NS24/NE6/CC1,23372,23864
6356,2025-04,WEEKDAY,9,TRAIN,NS25/EW13,12841,95020
6357,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT17,3260,2981
6358,2025-04,WEEKDAY,19,TRAIN,SW1,3947,6480
6359,2025-04,WEEKDAY,13,TRAIN,CC10/DT26,12828,15855
6360,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,46282,33780
6361,2025-04,WEEKDAY,10,TRAIN,EW8/CC9,23814,47485
6362,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,SE4,22,236
6363,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,SE4,514,1642
6364,2025-04,WEEKDAY,16,TRAIN,EW10,8813,12154
6365,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,SE5,1428,1280
6366,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,PW1,11,15
6367,2025-04,WEEKDAY,17,TRAIN,EW1,39504,53720
6368,2025-04,WEEKDAY,10,TRAIN,EW15,15091,66900
6369,2025-04,WEEKDAY,12,TRAIN,SW2,5639,4754
6370,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,CC7,3569,2450
6371,2025-04,WEEKDAY,23,TRAIN,CC6,2725,514
6372,2025-04,WEEKDAY,18,TRAIN,SW3,2525,5878
6373,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,BP13,859,512
6374,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,NS15,6418,4574
6375,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,NS16,18547,22383
6376,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW19,8389,8234
6377,2025-04,WEEKDAY,8,TRAIN,BP5,4375,2981
6378,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT10,2238,1697
6379,2025-04,WEEKDAY,8,TRAIN,DT4,8147,939
6380,2025-04,WEEKDAY,19,TRAIN,NE15,16371,67871
6381,2025-04,WEEKDAY,23,TRAIN,SE3,110,2378
6382,2025-04,WEEKDAY,10,TRAIN,NE14,35937,13595
6383,2025-04,WEEKDAY,18,TRAIN,CG1/DT35,96226,12226
6384,2025-04,WEEKDAY,7,TRAIN,DT30,33863,9863
6385,2025-04,WEEKDAY,9,TRAIN,NE7/DT12,20472,40974
6386,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,BP10,700,1697
6387,2025-04,WEEKDAY,8,TRAIN,NS17/CC15,129268,28368
6388,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,SE2,1643,173
6389,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,TE11,2132,1297
6390,2025-04,WEEKDAY,7,TRAIN,EW24/NS1,71052,180268
6391,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,22150,6627
6392,2025-04,WEEKDAY,21,TRAIN,NE9,12720,24775
6393,2025-04,WEEKDAY,17,TRAIN,EW17,40369,50618
6394,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,CC14,1715,1608
6395,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,DT33,7424,5521
6396,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT33,7245,10009
6397,2025-04,WEEKDAY,15,TRAIN,DT31,7923,8085
6398,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,DT18,3367,3531
6399,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,TE22,60,324
6400,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,DT24,2471,1465
6401,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,NS24/NE6/CC1,7998,18600
6402,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CC12,279,993
6403,2025-04,WEEKDAY,11,TRAIN,TE22,1481,4829
6404,2025-04,WEEKDAY,9,TRAIN,NS17/CC15,65872,14444
6405,2025-04,WEEKDAY,10,TRAIN,CC6,6445,6734
6406,2025-04,WEEKDAY,10,TRAIN,DT25,3808,2433
6407,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,DT8,1646,1690
6408,2025-04,WEEKDAY,8,TRAIN,TE14/NS22,26461,130529
6409,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS11,12362,3957
6410,2025-04,WEEKDAY,23,TRAIN,CG2,10542,10577
6411,2025-04,WEEKDAY,13,TRAIN,CC4/DT15,25920,25214
6412,2025-04,WEEKDAY,6,TRAIN,TE19,931,6767
6413,2025-04,WEEKDAY,0,TRAIN,TE11,62,255
6414,2025-04,WEEKDAY,5,TRAIN,EW9,6145,1047
6415,2025-04,WEEKDAY,14,TRAIN,CC26,2652,3368
6416,2025-04,WEEKDAY,18,TRAIN,SE4,3888,10066
6417,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,CC8,2268,3472
6418,2025-04,WEEKDAY,22,TRAIN,NE16/STC,14476,44984
6419,2025-04,WEEKDAY,9,TRAIN,SW4,4469,1395
6420,2025-04,WEEKDAY,21,TRAIN,NE17/PTC,31828,46555
6421,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,CC23,2638,2452
6422,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,CC27,1386,728
6423,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,EW9,2915,5334
6424,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,DT28,2434,6683
6425,2025-04,WEEKDAY,10,TRAIN,TE28,3595,1670
6426,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,DT27,3963,3455
6427,2025-04,WEEKDAY,12,TRAIN,CC20,4695,4176
6428,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW27,21345,31941
6429,2025-04,WEEKDAY,11,TRAIN,NS24/NE6/CC1,21443,35628
6430,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,NS27/CE2/TE20,1986,2575
6431,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,DT13,7323,8175
6432,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,CC8,4773,4651
6433,2025-04,WEEKDAY,23,TRAIN,TE7,495,2343
6434,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,TE7,874,644
6435,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW11,7274,7380
6436,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,DT33,8557,4357
6437,2025-04,WEEKDAY,21,TRAIN,DT8,3466,2666
6438,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NE5,6138,6405
6439,2025-04,WEEKDAY,19,TRAIN,EW18,25558,34411
6440,2025-04,WEEKDAY,20,TRAIN,NE4/DT19,80497,36237
6441,2025-04,WEEKDAY,22,TRAIN,NE4/DT19,41400,16807
6442,2025-04,WEEKDAY,10,TRAIN,CG1/DT35,3681,31647
6443,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,PW1,1605,1759
6444,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,DT18,3549,3506
6445,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,TE29,322,112
6446,2025-04,WEEKDAY,14,TRAIN,PE5,6422,6178
6447,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,EW22,932,624
6448,2025-04,WEEKDAY,10,TRAIN,SW2,4274,3494
6449,2025-04,WEEKDAY,21,TRAIN,SW7,628,3526
6450,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,TE12,2145,1448
6451,2025-04,WEEKDAY,14,TRAIN,BP6/DT1,29656,34459
6452,2025-04,WEEKDAY,14,TRAIN,CC7,6872,6346
6453,2025-04,WEEKDAY,5,TRAIN,CC23,286,835
6454,2025-04,WEEKDAY,23,TRAIN,NS15,3425,5126
6455,2025-04,WEEKDAY,19,TRAIN,PW3,921,2857
6456,2025-04,WEEKDAY,20,TRAIN,DT24,3649,7264
6457,2025-04,WEEKDAY,17,TRAIN,TE27,7857,9961
6458,2025-04,WEEKDAY,15,TRAIN,DT30,5977,7596
6459,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NE4/DT19,34801,29664
6460,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,NS5,9328,17133
6461,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,CC14,3465,1913
6462,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,CC26,1060,1214
6463,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,CC27,629,183
6464,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,CC5,876,980
6465,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,EW3,5140,2699
6466,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NS5,7414,15842
6467,2025-04,WEEKDAY,22,TRAIN,PE4,677,1765
6468,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NS21/DT11,31356,33138
6469,2025-04,WEEKDAY,12,TRAIN,CC16,8326,5268
6470,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,DT5,9186,6897
6471,2025-04,WEEKDAY,8,TRAIN,SE1,12975,5462
6472,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW3,6384,10797
6473,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,NS20,130,225
6474,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,DT21,3525,4160
6475,2025-04,WEEKDAY,23,TRAIN,DT4,92,1219
6476,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,BP3,2657,808
6477,2025-04,WEEKDAY,10,TRAIN,EW24/NS1,29726,58803
6478,2025-04,WEEKDAY,8,TRAIN,CC2,2249,23188
6479,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,EW10,39,259
6480,2025-04,WEEKDAY,18,TRAIN,DT10,10701,9158
6481,2025-04,WEEKDAY,23,TRAIN,DT8,269,867
6482,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,NS23,129,66
6483,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,PW7,585,1317
6484,2025-04,WEEKDAY,10,TRAIN,NS16,40083,28491
6485,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW28,14777,5355
6486,2025-04,WEEKDAY,20,TRAIN,EW30,7017,1707
6487,2025-04,WEEKDAY,10,TRAIN,NE13,23276,15707
6488,2025-04,WEEKDAY,6,TRAIN,PE7,9551,1365
6489,2025-04,WEEKDAY,17,TRAIN,NE13,31096,38865
6490,2025-04,WEEKDAY,9,TRAIN,BP8,1700,2041
6491,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,DT6,189,1025
6492,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,DT21,1426,3409
6493,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,TE29,1823,1595
6494,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,CC2,2280,2747
6495,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,TE14/NS22,3264,15111
6496,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,DT5,11073,7039
6497,2025-04,WEEKDAY,9,TRAIN,CC8,12097,6806
6498,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NS27/CE2/TE20,9,101
6499,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NE15,3959,1065
6500,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,TE29,1845,2092
6501,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,PE4,364,99
6502,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,EW11,5684,7665
6503,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,PW2,79,20
6504,2025-04,WEEKDAY,17,TRAIN,PW2,230,163
6505,2025-04,WEEKDAY,12,TRAIN,EW23,41692,42710
6506,2025-04,WEEKDAY,7,TRAIN,PE4,6565,1593
6507,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,PE1,1848,1655
6508,2025-04,WEEKDAY,13,TRAIN,PW6,2246,1981
6509,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,DT34,2176,1260
6510,2025-04,WEEKDAY,19,TRAIN,CC11,50030,21645
6511,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,EW31,1440,476
6512,2025-04,WEEKDAY,6,TRAIN,TE7,8258,4483
6513,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,PE5,3821,1404
6514,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,SE5,1175,1248
6515,2025-04,WEEKDAY,23,TRAIN,EW7,1556,8307
6516,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,TE28,1927,1021
6517,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NE14,13492,12667
6518,2025-04,WEEKDAY,16,TRAIN,CC6,10642,9175
6519,2025-04,WEEKDAY,20,TRAIN,CC28,2011,6330
6520,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NS17/CC15,10586,4750
6521,2025-04,WEEKDAY,21,TRAIN,CG2,29284,15377
6522,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,CC16,999,2188
