,SingleCode,Average Morning Tap In,Average Morning Tap Out,Average Evening Tap In,Average Evening Tap Out,Morning_OutIn_Ratio,Evening_OutIn_Ratio,geometry,Name,RAIL_TYPE,NAME,stn_code,mrt_station_english,mrt_station_chinese,mrt_line_english,mrt_line_chinese,Total_Morning_Taps,Total_Evening_Taps,Total_Day_Taps
141,TE8,49011,34057,67416,80730,0.6948848217747037,1.1974902100391598,"POLYGON Z ((103.831821172165 1.35580206876848 0, 103.83187970922 1.35575522092027 0, 103.831929782686 1.35571405156974 0, 103.831891380735 1.35566755907792 0, 103.83186140732 1.35563135825746 0, 103.831834959875 1.35559728721695 0, 103.831809923174 1.35556783024417 0, 103.831730933975 1.35547193410556 0, 103.831747508038 1.35542579615818 0, 103.831777128385 1.35534700704698 0, 103.831808512617 1.35526452632104 0, 103.831838839233 1.35518502728338 0, 103.831869165848 1.35510467633402 0, 103.831899844698 1.35502375834795 0, 103.831930311487 1.35494134906442 0, 103.831960638095 1.35486149460979 0, 103.831976153636 1.35482068065321 0, 103.832012827672 1.35479974102029 0, 103.832049500808 1.35477702702384 0, 103.832112446115 1.35488775743373 0, 103.832154055921 1.35496015905955 0, 103.832186145481 1.3549349607698 0, 103.832261608772 1.35489272698712 0, 103.832333897431 1.35485155763764 0, 103.832410806508 1.35480875591001 0, 103.83248309606 1.35476829648208 0, 103.832557148595 1.35472606268957 0, 103.832632646917 1.35468304752435 0, 103.832706699446 1.35464223357931 0, 103.832780751973 1.35459928985382 0, 103.832856567481 1.3545574105633 0, 103.832928892062 1.35451723509232 0, 103.832967681306 1.35449523100824 0, 103.833021633829 1.35446364428032 0, 103.833054851961 1.35452255910342 0, 103.83309187822 1.35450161945403 0, 103.833128903579 1.35448067980407 0, 103.833166988346 1.35445974015363 0, 103.833201898483 1.3544402203545 0, 103.833241039961 1.35441750633998 0, 103.833277713979 1.35439621217685 0, 103.833313012294 1.35437619588007 0, 103.833351801532 1.35435490081146 0, 103.833389533159 1.35433289672057 0, 103.833425501802 1.35431337691817 0, 103.833462174918 1.35429243726307 0, 103.833499906543 1.35427149760733 0, 103.8335341122 1.35425233321863 0, 103.833573253671 1.35422536054669 0, 103.833608446848 1.35419640008158 0, 103.83364088862 1.35417049184619 0, 103.833675093375 1.35414280924713 0, 103.833723403794 1.35410696294784 0, 103.833747206767 1.35409482546918 0, 103.833757080193 1.35408843703731 0, 103.833761311533 1.35408985688868 0, 103.833785996003 1.35411008661155 0, 103.833780706155 1.35411505519058 0, 103.833791285858 1.35413585285683 0, 103.833844885253 1.35423167748968 0, 103.833857191995 1.35423927233931 0, 103.833882228709 1.35427973178846 0, 103.833894923628 1.35427227891847 0, 103.833912907507 1.35430031601948 0, 103.834005650144 1.35424984884415 0, 103.834044439372 1.35422323067549 0, 103.834031039072 1.35420122658908 0, 103.834060660248 1.35418383565281 0, 103.834037668665 1.35414465407179 0, 103.834020389271 1.35415352679596 0, 103.834012984198 1.35414181527901 0, 103.834018274046 1.35413684669947 0, 103.83400769524 1.35411661697507 0, 103.833976311062 1.35406231623164 0, 103.833969258224 1.35404599064724 0, 103.833950568974 1.35401866256848 0, 103.833924473766 1.35403392372438 0, 103.833902610785 1.3539994972898 0, 103.833886743032 1.35399097998951 0, 103.833871579755 1.35398494607362 0, 103.833844779171 1.35398778578371 0, 103.833826160909 1.35396010228873 0, 103.833798302708 1.35392425690663 0, 103.833650550864 1.35400553125548 0, 103.833588134765 1.35389735571437 0, 103.833618461312 1.35386647799701 0, 103.833646671739 1.35383808547293 0, 103.833678725325 1.35380543429598 0, 103.833735851549 1.35374793931987 0, 103.833768999584 1.35371351377853 0, 103.833799325228 1.35368363085969 0, 103.833889246342 1.35359241935941 0, 103.833891361541 1.35349666525521 0, 103.83388501498 1.35348921238956 0, 103.833877256773 1.35347927523519 0, 103.833870909313 1.35346933808047 0, 103.833838819777 1.35343455713656 0, 103.833836703658 1.35343633149998 0, 103.833800383683 1.35339942077821 0, 103.833721182442 1.35347600960548 0, 103.833495957313 1.35368760558084 0, 103.833459988677 1.35364927590626 0, 103.833340447268 1.35376284599202 0, 103.833340094132 1.35379762694278 0, 103.833368304563 1.35382992269991 0, 103.833367952326 1.35384291299027 0, 103.833367246953 1.35385001044215 0, 103.833172665506 1.35403406577677 0, 103.833016450046 1.35418135145275 0, 103.83303901839 1.35421364811725 0, 103.833033094153 1.35421875867976 0, 103.832996773271 1.35423934381754 0, 103.832960804626 1.35425992805047 0, 103.832846588068 1.35432466333851 0, 103.832694321777 1.35441196973809 0, 103.832666111352 1.35436760703898 0, 103.832652958161 1.35437463394673 0, 103.832569032211 1.3544158033023 0, 103.832360027829 1.35451716438918 0, 103.832220738591 1.35458388652571 0, 103.832068014001 1.35465607462558 0, 103.831999603553 1.35469121005001 0, 103.832009477872 1.35470753654598 0, 103.831913914579 1.35476361160621 0, 103.831914511227 1.35476073211032 0, 103.831798808454 1.35472543831427 0, 103.831757995686 1.35465824039546 0, 103.831707909743 1.35457529025054 0, 103.831707530549 1.35457439673825 0, 103.831698780322 1.35457975599578 0, 103.831682297044 1.35458945619711 0, 103.831656430949 1.35460579080905 0, 103.831641214648 1.35461497914074 0, 103.831623083399 1.35462952673369 0, 103.831611544023 1.3546396085798 0, 103.831620292438 1.3546565798884 0, 103.831639313234 1.35468861429766 0, 103.831662517744 1.35472590306686 0, 103.831638425416 1.35474083410626 0, 103.831660742144 1.35477924609542 0, 103.83168622721 1.35482100242607 0, 103.831698654348 1.3548409093037 0, 103.831732762065 1.3548499710579 0, 103.831782973886 1.35481934207726 0, 103.831797302406 1.35481092064515 0, 103.831885532467 1.35483819813886 0, 103.831867966395 1.35488562842354 0, 103.831807808278 1.35504654284803 0, 103.83176210719 1.35516763721152 0, 103.83171661726 1.35528908608497 0, 103.831686643774 1.35536894053647 0, 103.83166016122 1.35543679859626 0, 103.831635476707 1.35548400097423 0, 103.831623134918 1.35548187118734 0, 103.831600918797 1.35547974229766 0, 103.831579408948 1.35547832242998 0, 103.831561777304 1.35547938685395 0, 103.831550139988 1.35547974226057 0, 103.831540266555 1.35548009676408 0, 103.831474324472 1.35546483556488 0, 103.831458808978 1.35542757031358 0, 103.83141190836 1.35544921985584 0, 103.831402388058 1.35545596278915 0, 103.831392866858 1.35546128677469 0, 103.831428482319 1.35554256022257 0, 103.83144614901 1.35553766219892 0, 103.831463075281 1.35553730770129 0, 103.831489875881 1.35553943659576 0, 103.831521506264 1.35554653497592 0, 103.831554301186 1.35555718298677 0, 103.831576517303 1.35556534579611 0, 103.831597321771 1.355578121767 0, 103.831621654003 1.35559515729653 0, 103.831655153386 1.35562717001094 0, 103.831677016356 1.3556527237464 0, 103.831692884999 1.35567827657321 0, 103.831704874538 1.35570028157578 0, 103.831716158701 1.35572725425142 0, 103.831722153016 1.35574677405651 0, 103.831726737479 1.35577197236465 0, 103.831733367093 1.35577154641344 0, 103.831785203528 1.3557587695872 0, 103.831821172165 1.35580206876848 0))",kml_152,MRT,UPPER THOMSON,TE8,UPPER THOMSON,汤申路上段,Thomson-East Coast Line,汤申-东海岸线,83068,148146,231214
142,BP3,44942,7150,14567,44103,0.15909394330470383,3.0275966225029176,"POLYGON Z ((103.74921650944 1.37845015317969 0, 103.748890332299 1.37859688896775 0, 103.748841577296 1.3786293873288 0, 103.748834521202 1.37864362446718 0, 103.748846524314 1.37866973114921 0, 103.748858651387 1.37869703882996 0, 103.748855685042 1.37870148999988 0, 103.748847154476 1.37873875940841 0, 103.748846977002 1.37877715956921 0, 103.74885276802 1.37881068452096 0, 103.748853013281 1.37881206187491 0, 103.748889080907 1.3787663150441 0, 103.749278878021 1.37859096746571 0, 103.749286512961 1.37857196254338 0, 103.749247098376 1.37848353793151 0, 103.749233917905 1.37848947279908 0, 103.74921650944 1.37845015317969 0))",kml_188,LRT,KEAT HONG,BP3,KEAT HONG,吉丰,Bukit Panjang LRT,武吉班让轻轨线,52092,58670,110762
143,DT25,30886,28740,31002,34277,0.9305186816033154,1.105638345913167,"POLYGON Z ((103.882588838377 1.32701457752969 0, 103.882730136345 1.32730140286544 0, 103.882734127884 1.32730950498467 0, 103.882744595041 1.32730428116625 0, 103.882743797093 1.32730266146589 0, 103.882749030222 1.32730004955667 0, 103.882763799458 1.32733002893507 0, 103.882890993068 1.3272665481414 0, 103.882876228324 1.32723657599861 0, 103.882920703629 1.32721438200263 0, 103.882938265686 1.32725003259189 0, 103.883018971243 1.32720975871667 0, 103.883001408286 1.32717410812802 0, 103.883077081984 1.32713634577223 0, 103.883077879933 1.32713796637683 0, 103.88362852467 1.32686318489209 0, 103.883627726721 1.32686156519204 0, 103.883903048144 1.32672417485723 0, 103.883903848789 1.32672579998332 0, 103.883914314144 1.32672057796885 0, 103.883773411458 1.32643455577111 0, 103.883776631844 1.32643294864977 0, 103.883760059129 1.32639930754358 0, 103.883649608177 1.32645442538132 0, 103.883643626257 1.32644228170043 0, 103.883547183617 1.32649040851135 0, 103.883557065421 1.32651046801322 0, 103.883441137826 1.32656832256001 0, 103.883449817316 1.32658594211205 0, 103.882941040337 1.32683983189675 0, 103.882940640464 1.32683902159443 0, 103.882588838377 1.32701457752969 0))",kml_224,MRT,MATTAR,DT25,MATTAR,玛达,Downtown Line,滨海市区线,59626,65279,124905
144,EW19,138625,67344,100890,146642,0.485799819657349,1.4534839924670433,"POLYGON Z ((103.806326860213 1.29399892242721 0, 103.805614121121 1.29512709251507 0, 103.805627002548 1.29513523555685 0, 103.805764345723 1.29522300566121 0, 103.806476119734 1.29409561327426 0, 103.806344182203 1.29401005082091 0, 103.806326860213 1.29399892242721 0))",kml_256,MRT,QUEENSTOWN,EW19,QUEENSTOWN,女皇镇,East-West Line,东西线,205969,247532,453501
145,NS14,311932,93272,143775,308162,0.2990138876421784,2.143362893409842,"POLYGON Z ((103.8325847392 1.41713067902309 0, 103.832602761276 1.41716674506211 0, 103.832605359093 1.41717194425111 0, 103.832650566145 1.41726241592735 0, 103.832654962935 1.41727121538961 0, 103.832705105935 1.41737156362453 0, 103.832708967167 1.4173792914153 0, 103.832759975512 1.41748137241043 0, 103.83276417012 1.41748976671739 0, 103.832812910433 1.41758730961254 0, 103.832816804914 1.41759510342167 0, 103.832874281305 1.41771012948067 0, 103.832878406724 1.41771838541969 0, 103.832930389153 1.41782241621956 0, 103.832935772595 1.41783318900348 0, 103.832985220111 1.41793214632 0, 103.832988942064 1.41793959556613 0, 103.833041017956 1.41804381356665 0, 103.833046075212 1.41805393430388 0, 103.833094987179 1.41815181904217 0, 103.833099211443 1.41816027394084 0, 103.833151051016 1.41826401714759 0, 103.833153447552 1.41826881389398 0, 103.833190373254 1.41834271218503 0, 103.833194611897 1.41834057517337 0, 103.833205732832 1.41833496902211 0, 103.833438198635 1.41821764589273 0, 103.833498255806 1.41814259182358 0, 103.833498386102 1.41814242994244 0, 103.83349152717 1.41807819659148 0, 103.833490646552 1.41806994427082 0, 103.833488250015 1.41804750248042 0, 103.833488061311 1.41804573535335 0, 103.83347898197 1.41802756216105 0, 103.833476615088 1.41802282600738 0, 103.833447882713 1.4179653166032 0, 103.833444061914 1.41795766930212 0, 103.833411843916 1.41789318453874 0, 103.833408429279 1.41788634935638 0, 103.833370504347 1.41781044338064 0, 103.833368811406 1.41780705472907 0, 103.833368468146 1.4178063674125 0, 103.83335918303 1.41778778273412 0, 103.833352476863 1.41777436106928 0, 103.833320525751 1.41771040987923 0, 103.833318600975 1.41770655728894 0, 103.833277133813 1.41762355838531 0, 103.833270512115 1.4176103049319 0, 103.833224085647 1.41751738244181 0, 103.833219326723 1.41750785677643 0, 103.833172986524 1.41741510611437 0, 103.833167853788 1.41740483253987 0, 103.833120136956 1.41730932718408 0, 103.833113888174 1.4172968189261 0, 103.833067574042 1.41720411981051 0, 103.833063332706 1.41719563145025 0, 103.833016044509 1.41710098342917 0, 103.83300982628 1.41708853666763 0, 103.832964805224 1.41699842583954 0, 103.832956778138 1.41698235981312 0, 103.832936606637 1.41694198629108 0, 103.832909076597 1.41690220693459 0, 103.832901041423 1.41689059761341 0, 103.832898803041 1.41688736270322 0, 103.83285671768 1.41680285983412 0, 103.832850683663 1.41679074497371 0, 103.832809878793 1.41670881411496 0, 103.832801050164 1.41671327714891 0, 103.832784937578 1.416721422751 0, 103.832781827564 1.41672299453477 0, 103.832768983144 1.41672948786465 0, 103.832738613557 1.416744840339 0, 103.832736220616 1.41674605037732 0, 103.832685943704 1.41677146660749 0, 103.832681525346 1.41677369948077 0, 103.832661068085 1.41678404178074 0, 103.832645562944 1.41679187989832 0, 103.832646136243 1.4167930302494 0, 103.832649000042 1.41679877296118 0, 103.832683030455 1.41686700270735 0, 103.832685204139 1.41687136083772 0, 103.832725958686 1.41695307374685 0, 103.832731768056 1.41696472195573 0, 103.832767672029 1.41703670933315 0, 103.832767044815 1.41703702586037 0, 103.832766986406 1.41703705570436 0, 103.832624253728 1.41710922933206 0, 103.832615562581 1.41711362363369 0, 103.832586675659 1.41712823091058 0, 103.832586012501 1.41712856642938 0, 103.832584153321 1.41712950606288 0, 103.8325847392 1.41713067902309 0))",kml_230,MRT,KHATIB,NS14,KHATIB,卡迪,North-South Line ,南北线,405204,451937,857141
146,NS5,256243,87128,125550,294516,0.34002099569549216,2.345806451612903,"POLYGON Z ((103.747264496743 1.39653480245048 0, 103.747230993096 1.39653794478173 0, 103.74703969197 1.39658350948087 0, 103.7469789676 1.39658820540272 0, 103.747156325248 1.39723938862012 0, 103.747055813608 1.39726715156654 0, 103.747078923781 1.39735193645608 0, 103.747209288437 1.39783125368423 0, 103.747283954993 1.39810387306142 0, 103.747381834686 1.39807724046428 0, 103.747514305317 1.39856729706754 0, 103.747705097381 1.39851410130555 0, 103.747748710591 1.39849689920781 0, 103.747785584884 1.39846772038216 0, 103.747814053263 1.39843013428873 0, 103.74783200847 1.39838657720469 0, 103.747838697388 1.39834001631788 0, 103.74783220504 1.3982933147717 0, 103.747804198351 1.39818694527547 0, 103.747693697975 1.39779548586459 0, 103.74765422995 1.39771285547653 0, 103.747652598215 1.39771048869852 0, 103.747470432033 1.39703644846199 0, 103.747473785756 1.39698077418672 0, 103.747422422599 1.39679244502132 0, 103.747370989373 1.39660379932534 0, 103.747366233825 1.39658638292654 0, 103.74735510716 1.39657415914589 0, 103.747328589936 1.39655345729929 0, 103.747297701743 1.39654041976831 0, 103.747264496743 1.39653480245048 0))",kml_185,MRT,YEW TEE,NS5,YEW TEE,油池,North-South Line ,南北线,343371,420066,763437
147,TE29,32041,5747,10469,33939,0.17936393995193659,3.2418569108797404,"POLYGON Z ((103.940614008644 1.31392591281972 0, 103.940765541437 1.31394221374244 0, 103.940814800705 1.31347836920073 0, 103.940795664236 1.31347631079407 0, 103.940852554376 1.31293793916603 0, 103.940959016014 1.31291391738552 0, 103.941399528738 1.31305032143653 0, 103.941477255857 1.31300891088582 0, 103.94210887348 1.31320448980813 0, 103.942060151207 1.31336388141038 0, 103.942168554404 1.31339744842821 0, 103.942167234624 1.31340176591533 0, 103.942550140785 1.31352032195516 0, 103.942594942322 1.31337375890825 0, 103.942392929818 1.31331120575931 0, 103.94239816761 1.31329406875371 0, 103.942988132597 1.31347674943449 0, 103.942984962073 1.31348712261855 0, 103.94340083376 1.31361590993458 0, 103.943398723372 1.31362281393546 0, 103.94370774548 1.31371850172222 0, 103.943734184161 1.31363201902475 0, 103.943776198732 1.31349458382212 0, 103.943802637409 1.31340810112416 0, 103.943493606353 1.31331241153771 0, 103.943491492372 1.31331932910424 0, 103.943075616239 1.31319055355626 0, 103.943072445716 1.31320092583602 0, 103.942600140045 1.31305467768963 0, 103.942605446115 1.31303731730305 0, 103.942668959038 1.31305698350065 0, 103.942713771343 1.31291038427732 0, 103.942643397019 1.31288859312926 0, 103.942667121603 1.3128109796481 0, 103.942409002162 1.31273105434144 0, 103.942392838678 1.3127839331592 0, 103.942270490753 1.31274604842676 0, 103.942212811242 1.31293474269143 0, 103.941628811965 1.31275390825976 0, 103.941707801175 1.31249550205615 0, 103.941332060317 1.31237915491686 0, 103.941334154538 1.31237230246667 0, 103.941136758029 1.31231089664195 0, 103.941175517747 1.31218409692302 0, 103.941180404114 1.31218561061488 0, 103.941316667734 1.31173975640382 0, 103.941198516146 1.31170317100027 0, 103.941104528647 1.31201064315778 0, 103.940999582279 1.31197814579887 0, 103.940966025317 1.31208792427238 0, 103.940802747156 1.31203736477671 0, 103.940796794108 1.31203340663666 0, 103.94079517915 1.31202711866972 0, 103.94081599739 1.31195901289663 0, 103.94078304811 1.31194881039174 0, 103.940784461367 1.31194507711972 0, 103.940673993908 1.31190271247904 0, 103.940497442848 1.31236905222648 0, 103.940607893253 1.31241141054359 0, 103.940643506782 1.31231735162449 0, 103.940672077476 1.31232833478531 0, 103.940741402515 1.31214526156501 0, 103.940951716685 1.31221038470062 0, 103.940986888703 1.31227724455108 0, 103.940912458017 1.31252073668845 0, 103.940746022289 1.31246919971161 0, 103.940720118972 1.31255393965484 0, 103.940679689058 1.31268620269839 0, 103.940655366961 1.31276576871146 0, 103.940738800039 1.31279160366498 0, 103.940667899977 1.31346256638256 0, 103.94066326794 1.31346206827867 0, 103.940614008644 1.31392591281972 0))",kml_249,MRT,BAYSHORE,TE29,BAYSHORE,碧湾,Thomson-East Coast Line,汤申-东海岸线,37788,44408,82196
148,EW23,265672,259793,325078,374984,0.9778712096118523,1.1535200782581412,"POLYGON Z ((103.765396242924 1.31492291288968 0, 103.765563384434 1.31453831403571 0, 103.765563370057 1.31453832127023 0, 103.765579407466 1.31450141641953 0, 103.765418442311 1.31443082911771 0, 103.764886668022 1.31565545094018 0, 103.765047211817 1.31572607353772 0, 103.765325511876 1.31508566573292 0, 103.765396242924 1.31492291288968 0))",kml_191,MRT,CLEMENTI,EW23,CLEMENTI,金文泰,East-West Line,东西线,525465,700062,1225527
149,BP5,14094,8722,12241,15082,0.6188448985383851,1.232088881627318,"POLYGON Z ((103.757864621796 1.37845895845121 0, 103.757854020301 1.37849170601734 0, 103.75780011868 1.3786574569314 0, 103.758204226092 1.37879065178306 0, 103.75824378868 1.37866895285109 0, 103.758265833695 1.37860116156279 0, 103.758199266621 1.37856922366393 0, 103.757864621796 1.37845895845121 0))",kml_184,LRT,PHOENIX,BP5,PHOENIX,凤凰,Bukit Panjang LRT,武吉班让轻轨线,22816,27323,50139
150,BP8,10898,12018,12819,13700,1.1027711506698477,1.0687261096809424,"POLYGON Z ((103.771208953816 1.37585273055608 0, 103.771097630622 1.37592196753053 0, 103.771132730067 1.37597902114033 0, 103.771089906091 1.3760069630461 0, 103.771209804923 1.37619388008161 0, 103.771321455213 1.3763679377483 0, 103.771359803327 1.37634299820906 0, 103.771378633941 1.37637263741311 0, 103.771495116834 1.37630015027777 0, 103.771208953816 1.37585273055608 0))",kml_193,LRT,PENDING,BP8,PENDING,秉定,Bukit Panjang LRT,武吉班让轻轨线,22916,26519,49435
151,CC12,58297,43704,38794,55076,0.7496783710997136,1.4197040779501986,"POLYGON Z ((103.880460211155 1.34265802431817 0, 103.880301023124 1.34232663399695 0, 103.880353787869 1.34230097526021 0, 103.880280643986 1.34214871791949 0, 103.880080440411 1.34224614079353 0, 103.880096109218 1.34227871297716 0, 103.879926155367 1.34236141582512 0, 103.8798964582 1.34242154576077 0, 103.879819418174 1.34245903494034 0, 103.879888462647 1.34260275788892 0, 103.879190320184 1.34294247206383 0, 103.879218293448 1.34300070264187 0, 103.879150332363 1.34303377381039 0, 103.879226788427 1.34319292509123 0, 103.878804985729 1.34345503947536 0, 103.8788996034 1.34360941990492 0, 103.878992957357 1.34355139595298 0, 103.879020804586 1.34359678365934 0, 103.879071652633 1.34356518873881 0, 103.879051559317 1.34353252348253 0, 103.879183280452 1.34345066880422 0, 103.879192790959 1.34341021008367 0, 103.879181928831 1.34339250374224 0, 103.879263382379 1.34334188765206 0, 103.879375855944 1.34328714164442 0, 103.879677633747 1.34314025449849 0, 103.879638151262 1.34305806572955 0, 103.880460211155 1.34265802431817 0))",kml_42,MRT,BARTLEY,CC12,BARTLEY,巴特礼,Circle Line,环线,102001,93870,195871
152,NE8,100651,102532,168698,231176,1.018688338913672,1.3703541239374504,"POLYGON Z ((103.853167615349 1.31137074031869 0, 103.853121548258 1.31156381892426 0, 103.853127287346 1.31157079605199 0, 103.853100033454 1.31168522010357 0, 103.853096540787 1.31168437183728 0, 103.853088995019 1.31171602466048 0, 103.853092504759 1.31171687292664 0, 103.853048631844 1.31190108421757 0, 103.853002546377 1.31192954041669 0, 103.852970026024 1.31192169802337 0, 103.852970868835 1.31191818275126 0, 103.852939401583 1.31191058814514 0, 103.852938576743 1.3119141034171 0, 103.852825012493 1.31188672557411 0, 103.85282143171 1.31187842443892 0, 103.852629559657 1.3118322183271 0, 103.852608869431 1.31191928076957 0, 103.852800741491 1.31196548688286 0, 103.852807655783 1.31195972873889 0, 103.852921185891 1.31198710567852 0, 103.852920343079 1.3119906209506 0, 103.852951810332 1.31199821555694 0, 103.852952828355 1.31199395870444 0, 103.852984031428 1.31200070592276 0, 103.853013761208 1.31204947445638 0, 103.852990316131 1.31214785956907 0, 103.852986840536 1.31214702938979 0, 103.852979294766 1.31217868221258 0, 103.852982787434 1.31217953047904 0, 103.852956726764 1.31228902573187 0, 103.852948337941 1.31229340654048 0, 103.852902517016 1.31248586655372 0, 103.853014765815 1.31251294415398 0, 103.853060533718 1.31232046605196 0, 103.853056427301 1.31231454882659 0, 103.853128132765 1.31201347531304 0, 103.853270777118 1.31197088854573 0, 103.853432693324 1.31212540608348 0, 103.853391872576 1.31216871734109 0, 103.85338274684 1.31216000928738 0, 103.853375323089 1.3121678872678 0, 103.853698416947 1.31247621601481 0, 103.853745098882 1.31242665192694 0, 103.853869300038 1.31254520768382 0, 103.853928038602 1.31248285577671 0, 103.854032688977 1.31258272389594 0, 103.854105028761 1.31250594002028 0, 103.854459080725 1.31284383751302 0, 103.854386740943 1.31292060331147 0, 103.854541268446 1.31306809120998 0, 103.854441428794 1.31317407184011 0, 103.854414173769 1.31314807158798 0, 103.85435852349 1.31320713882776 0, 103.854393027173 1.31324006283478 0, 103.854494991812 1.31333735170794 0, 103.854492517229 1.31334000151742 0, 103.854531635904 1.31337730622542 0, 103.854534110488 1.31337469168611 0, 103.854768753386 1.31359986290241 0, 103.854827491951 1.31353754534037 0, 103.85474937769 1.31346297120253 0, 103.854924048777 1.31327761111321 0, 103.854966431915 1.31331805935741 0, 103.855010165725 1.31327160447756 0, 103.855062866977 1.31321564645487 0, 103.855104916018 1.31317102835269 0, 103.85506253288 1.31313057920644 0, 103.855067464974 1.3131253510313 0, 103.854845405495 1.31291339250063 0, 103.854856654289 1.31289611813412 0, 103.854849686879 1.31288947654051 0, 103.854948315766 1.31273806514675 0, 103.854831222134 1.31262632738857 0, 103.85519139186 1.31207006944813 0, 103.855292794793 1.31205335951328 0, 103.855503517727 1.31232116895464 0, 103.855569030497 1.31226895578102 0, 103.855364695418 1.31200927110054 0, 103.855381701241 1.31199572266299 0, 103.855736154123 1.31193730658188 0, 103.855788188705 1.31189228231855 0, 103.855798051187 1.31189304189576 0, 103.855797788843 1.3118966448869 0, 103.855830027012 1.31189909994543 0, 103.855830308225 1.31189549695414 0, 103.855940538718 1.31190386856224 0, 103.855945381967 1.3119114814598 0, 103.856142115849 1.31192643966284 0, 103.856148801145 1.3118371697674 0, 103.855952068168 1.3118222106604 0, 103.855946153979 1.31182901063195 0, 103.855849524837 1.31182166354605 0, 103.855830184263 1.31179901933471 0, 103.855859633085 1.31177368962307 0, 103.855813213511 1.31171472998992 0, 103.855622115145 1.31188004323727 0, 103.85517803571 1.31195322655712 0, 103.854785205953 1.31255991395957 0, 103.854728712795 1.31250598808693 0, 103.854757775214 1.31247514719331 0, 103.854731029675 1.3124496416275 0, 103.854846032169 1.3123275694944 0, 103.854773006471 1.31225788792468 0, 103.854609900569 1.31243100823377 0, 103.854607302842 1.31242851763576 0, 103.854570817571 1.3124672356072 0, 103.854573415299 1.31246974429253 0, 103.854482086655 1.31256668120514 0, 103.853713662823 1.31183334013382 0, 103.853691550329 1.31182127609038 0, 103.853623298707 1.3117561515403 0, 103.853419125811 1.31197288328452 0, 103.853168811482 1.31173398832481 0, 103.85317605894 1.31170357177025 0, 103.853172567171 1.3117026710509 0, 103.853199873176 1.31158822981524 0, 103.853208051741 1.31158466112693 0, 103.853254135898 1.31139156533681 0, 103.853167615349 1.31137074031869 0))",kml_51,MRT,FARRER PARK,NE8,FARRER PARK,花拉公园,North East Line,东北线,203183,399874,603057
